manager_id,department_id,department_size,department_satisfaction_score,tenure,n_of_reports,training,employee_satisfaction_score
2127,26,943,-0.25990959338709,5,1,1,-0.1220427743284409
2128,26,943,-0.25990959338709,3,1,1,-0.1430138447975041
2129,26,943,-0.25990959338709,6,8,1,1.094708309335581
2130,26,943,-0.25990959338709,5,1,1,-1.418259807915549
2131,26,943,-0.25990959338709,7,4,1,1.5649403724972304
2132,26,943,-0.25990959338709,5,1,1,-0.3301261421734673
2133,26,943,-0.25990959338709,6,8,1,-0.1918737255456585
2134,26,943,-0.25990959338709,3,4,1,-1.038836717077028
2135,26,943,-0.25990959338709,5,4,1,-0.8378351536984088
2136,26,943,-0.25990959338709,5,8,1,-0.3041286027371802
2137,26,943,-0.25990959338709,6,1,1,0.3945028216554078
2138,26,943,-0.25990959338709,5,8,1,0.9219173652152652
2139,26,943,-0.25990959338709,5,4,1,0.0965520110386057
2140,26,943,-0.25990959338709,3,5,1,0.6426587182702796
2141,26,943,-0.25990959338709,5,8,1,0.7212217811088467
2142,26,943,-0.25990959338709,6,8,1,0.9045343209957736
2143,26,943,-0.25990959338709,2,8,1,-1.1995997570700818
2144,26,943,-0.25990959338709,5,1,1,0.9390918167164408
2145,26,943,-0.25990959338709,5,4,1,-0.4264754708763023
2146,26,943,-0.25990959338709,5,4,1,0.7377425734908432
2147,26,943,-0.25990959338709,6,4,1,0.4764475983432321
2148,26,943,-0.25990959338709,7,4,1,1.0859768836026689
2149,26,943,-0.25990959338709,5,2,1,-0.218035256102594
2150,26,943,-0.25990959338709,5,4,1,1.1810127642948425
2151,26,943,-0.25990959338709,7,8,1,2.3288806116419973
2152,26,943,-0.25990959338709,6,4,1,1.858962288901276
2153,26,943,-0.25990959338709,6,4,1,0.8811209297615664
2154,26,943,-0.25990959338709,6,1,1,0.5751621973111635
2155,26,943,-0.25990959338709,5,8,1,-0.1899824171661709
2156,26,943,-0.25990959338709,5,4,1,0.0331817977624121
2157,26,943,-0.25990959338709,5,2,1,1.1971597375758558
2158,26,943,-0.25990959338709,6,2,1,-0.6340878161417601
2159,26,943,-0.25990959338709,6,8,1,1.2898357639137197
2160,26,943,-0.25990959338709,3,5,1,-0.3463188492904256
2161,26,943,-0.25990959338709,5,4,1,1.393829652622018
2162,26,943,-0.25990959338709,4,4,1,-1.301475913870786
2163,26,943,-0.25990959338709,6,2,1,0.1347915750167697
2164,26,943,-0.25990959338709,5,2,1,1.3190279870047923
2165,26,943,-0.25990959338709,5,2,1,0.2966103244781199
2166,26,943,-0.25990959338709,6,4,1,1.2857149401279029
2167,26,943,-0.25990959338709,6,4,1,1.2447025339322817
2168,26,943,-0.25990959338709,7,4,1,1.866522068613897
2169,26,943,-0.25990959338709,5,2,1,-0.8396224652195671
2170,26,943,-0.25990959338709,2,1,1,-0.807115447846958
2171,26,943,-0.25990959338709,1,3,1,-0.2937119017781617
2172,26,943,-0.25990959338709,6,4,1,1.303210596488165
2173,26,943,-0.25990959338709,5,4,1,1.216327726244738
2174,26,943,-0.25990959338709,6,4,1,-0.2006773345759616
2175,26,943,-0.25990959338709,6,4,1,1.1780203495836643
2176,26,943,-0.25990959338709,7,4,1,0.7032845857782556
2177,26,943,-0.25990959338709,6,1,1,1.0009231988214302
2178,26,943,-0.25990959338709,5,8,1,0.4512590736820112
2179,26,943,-0.25990959338709,5,2,1,1.3894639251739436
2180,26,943,-0.25990959338709,5,8,1,-0.0084656783338589
2181,26,943,-0.25990959338709,6,4,1,1.5753250748882277
2182,26,943,-0.25990959338709,5,4,1,-0.7314856825894271
2183,26,943,-0.25990959338709,3,2,1,-0.5427210976377747
2184,25,1493,-1.08340009680953,5,5,1,0.3019596526884825
2185,25,1493,-1.08340009680953,6,8,1,0.0813900293079351
2186,25,1493,-1.08340009680953,5,4,1,-0.2910286168475112
2187,25,1493,-1.08340009680953,6,4,1,1.2375821910189737
2188,25,1493,-1.08340009680953,6,4,1,1.7357885070674894
2189,25,1493,-1.08340009680953,6,1,1,1.5644743130780967
2190,25,1493,-1.08340009680953,5,4,1,0.3098620476225555
2191,25,1493,-1.08340009680953,4,4,1,-0.131444050699318
2192,25,1493,-1.08340009680953,6,4,1,0.6239028766458528
2193,25,1493,-1.08340009680953,7,4,1,1.4786895527955743
2194,25,1493,-1.08340009680953,6,4,1,0.8427915028448568
2195,25,1493,-1.08340009680953,6,8,1,0.6944543431949004
2196,25,1493,-1.08340009680953,7,4,1,0.9289268155213644
2197,25,1493,-1.08340009680953,4,8,1,-0.3355987844522049
2198,25,1493,-1.08340009680953,6,4,1,0.3639736157852366
2199,25,1493,-1.08340009680953,6,4,1,1.544784572630683
2200,25,1493,-1.08340009680953,5,6,1,1.6781685008320646
2201,25,1493,-1.08340009680953,5,4,1,0.4816346924779709
2202,25,1493,-1.08340009680953,7,4,1,1.880656325746685
2203,25,1493,-1.08340009680953,7,4,1,1.061843553497749
2204,25,1493,-1.08340009680953,6,4,1,0.729535531799036
2205,25,1493,-1.08340009680953,2,1,1,-0.9173691791189292
2206,25,1493,-1.08340009680953,6,8,1,-0.2970472063703945
2207,25,1493,-1.08340009680953,3,8,1,-0.7946273624438462
2208,25,1493,-1.08340009680953,6,4,1,0.5391308402260815
2209,25,1493,-1.08340009680953,5,4,1,-1.8707988677355192
2210,25,1493,-1.08340009680953,3,4,1,-1.391387030778068
2211,25,1493,-1.08340009680953,5,4,1,-1.37396350397205
2212,25,1493,-1.08340009680953,4,8,1,-1.610993212728808
2213,25,1493,-1.08340009680953,7,4,1,1.303782194049908
2214,25,1493,-1.08340009680953,5,4,1,1.177604557857209
2215,25,1493,-1.08340009680953,5,4,1,0.7084003081758795
2216,25,1493,-1.08340009680953,5,4,1,-0.2258947208911318
2217,25,1493,-1.08340009680953,6,4,1,0.6558565728010246
2218,25,1493,-1.08340009680953,3,4,1,-1.0010825091439703
2219,25,1493,-1.08340009680953,6,4,1,-0.1558960491280357
2220,25,1493,-1.08340009680953,7,4,1,1.7237998673829242
2221,25,1493,-1.08340009680953,5,2,1,-0.6889503822117616
2222,25,1493,-1.08340009680953,6,4,1,1.149353704510738
2223,25,1493,-1.08340009680953,5,8,1,1.1970843424345663
2224,25,1493,-1.08340009680953,7,4,1,0.8667491899515788
2225,25,1493,-1.08340009680953,6,8,1,0.8798371104453774
2226,25,1493,-1.08340009680953,5,2,1,-1.32000481580135
2227,25,1493,-1.08340009680953,6,5,1,1.1430948784244923
2228,25,1493,-1.08340009680953,6,8,1,0.6508972812138293
2229,25,1493,-1.08340009680953,6,4,1,0.2500874253871178
2230,25,1493,-1.08340009680953,6,4,1,0.2170480004254741
2231,25,1493,-1.08340009680953,5,4,1,0.0485443565251438
2232,25,1493,-1.08340009680953,5,4,1,1.7074633741535552
2233,25,1493,-1.08340009680953,5,1,1,-1.457851457597192
2234,25,1493,-1.08340009680953,5,8,1,-1.6178033215639387
2235,25,1493,-1.08340009680953,7,4,1,1.0178858659033068
2236,25,1493,-1.08340009680953,5,4,1,-0.6038969490619621
2237,25,1493,-1.08340009680953,6,4,1,-0.1988186183906754
2238,25,1493,-1.08340009680953,5,1,1,0.2616589855899316
2239,25,1493,-1.08340009680953,2,4,1,-0.8784679942683667
2240,25,1493,-1.08340009680953,5,4,1,0.2701397202226579
2241,25,1493,-1.08340009680953,5,4,1,0.0623586122198534
2242,25,1493,-1.08340009680953,6,4,1,0.913710272312262
2243,25,1493,-1.08340009680953,7,4,1,1.731462073626418
2244,25,1493,-1.08340009680953,5,8,1,-0.2096231689653527
2245,25,1493,-1.08340009680953,5,4,1,0.2305200150678349
2246,25,1493,-1.08340009680953,5,8,1,-0.2342122422600531
2247,25,1493,-1.08340009680953,6,4,1,0.548087701007159
2248,25,1493,-1.08340009680953,6,4,1,1.5364548692217623
2249,25,1493,-1.08340009680953,6,2,1,0.7447993023899457
2250,25,1493,-1.08340009680953,6,4,1,0.3806848544107366
2251,25,1493,-1.08340009680953,5,4,1,0.3269597675330996
2252,25,1493,-1.08340009680953,6,4,1,0.4707659490428168
2253,25,1493,-1.08340009680953,5,4,1,0.3996470249255009
2254,25,1493,-1.08340009680953,6,4,1,0.8681614043722417
2255,25,1493,-1.08340009680953,6,2,1,0.6121504963498736
2256,25,1493,-1.08340009680953,6,4,1,2.6291131228353
2257,25,1493,-1.08340009680953,6,4,1,1.164995002884546
2258,25,1493,-1.08340009680953,4,4,1,-1.5202332679714927
2259,25,1493,-1.08340009680953,6,4,1,-0.951720078362868
2260,25,1493,-1.08340009680953,6,4,1,1.6302042063376905
2261,25,1493,-1.08340009680953,6,4,1,-0.3480622195418996
2262,25,1493,-1.08340009680953,3,4,1,-0.6949150398233455
2263,25,1493,-1.08340009680953,5,4,1,-0.5478965608259855
2264,25,1493,-1.08340009680953,7,4,1,0.4572466504558146
2265,25,1493,-1.08340009680953,7,8,1,0.3071896929109879
2266,25,1493,-1.08340009680953,5,4,1,0.6856892090923998
2267,25,1493,-1.08340009680953,6,4,1,1.0178076343681526
2268,25,1493,-1.08340009680953,6,8,1,-0.9773775839367154
2269,25,1493,-1.08340009680953,6,8,1,-0.7732863031863277
2270,25,1493,-1.08340009680953,6,4,1,0.2974813798842622
2271,25,1493,-1.08340009680953,6,4,1,0.4776263607771601
2272,25,1493,-1.08340009680953,6,4,1,-0.496333863713877
2273,25,1493,-1.08340009680953,5,4,1,0.1278062688269329
2274,25,1493,-1.08340009680953,2,4,1,-1.1897047985117062
2275,25,1493,-1.08340009680953,6,7,1,0.6684324565601706
2276,25,1493,-1.08340009680953,2,8,1,-0.9986238520707064
2277,25,1493,-1.08340009680953,6,4,1,0.3842936480733034
2278,25,1493,-1.08340009680953,5,8,1,-1.5116222026163753
2279,25,1493,-1.08340009680953,7,4,1,-0.1349743154434098
2280,25,1493,-1.08340009680953,6,4,1,-0.2662526857620186
2281,25,1493,-1.08340009680953,2,4,1,-0.3822509835763461
2282,25,1493,-1.08340009680953,6,1,1,-1.1952737592288891
2283,25,1493,-1.08340009680953,5,8,1,-0.5179641501453981
2284,25,1493,-1.08340009680953,6,4,1,-0.6123569489593661
2285,25,1493,-1.08340009680953,6,4,1,0.6017352414421968
2286,25,1493,-1.08340009680953,6,4,1,0.1568961343233914
2287,25,1493,-1.08340009680953,7,4,1,1.6124723270210537
2288,25,1493,-1.08340009680953,5,4,1,0.6789499475186991
2289,25,1493,-1.08340009680953,5,1,1,0.2710869521140512
2290,25,1493,-1.08340009680953,5,4,1,-0.3567195125790538
2291,25,1493,-1.08340009680953,5,4,1,-0.9991701782854084
2292,25,1493,-1.08340009680953,6,4,1,0.7955266211158902
2293,25,1493,-1.08340009680953,6,4,1,0.0165677729638719
2294,25,1493,-1.08340009680953,6,4,1,-0.6057822646009243
2295,25,1493,-1.08340009680953,6,5,1,0.3323437299114207
2296,25,1493,-1.08340009680953,7,5,1,3.0410766805932283
2297,25,1493,-1.08340009680953,5,4,1,-0.3324921072300915
2298,25,1493,-1.08340009680953,5,4,1,0.2242036718644088
2299,25,1493,-1.08340009680953,5,4,1,0.6041099252625657
2300,25,1493,-1.08340009680953,5,4,1,-0.0695391664519672
2301,25,1493,-1.08340009680953,5,4,1,0.5536200247449261
2302,25,1493,-1.08340009680953,5,4,1,-0.1980153155347656
2303,25,1493,-1.08340009680953,6,4,1,0.3660802729317988
2304,25,1493,-1.08340009680953,4,8,1,-0.5536351619657842
2305,25,1493,-1.08340009680953,6,4,1,-0.0523642785592098
2306,25,1493,-1.08340009680953,7,4,1,1.3881740848377375
2307,25,1493,-1.08340009680953,5,4,1,-0.2627580769570334
2308,24,530,0.908208043253586,6,7,1,0.5657627537977553
2309,24,530,0.908208043253586,4,4,1,-1.7184796982647492
2310,24,530,0.908208043253586,5,7,1,-1.3935791608120225
2311,24,530,0.908208043253586,5,8,1,0.4993548264823504
2312,24,530,0.908208043253586,5,1,1,-1.4603971654992909
2313,24,530,0.908208043253586,6,7,1,1.022347257961865
2314,24,530,0.908208043253586,5,8,1,1.632510109879239
2315,24,530,0.908208043253586,5,4,1,-0.6785924915545433
2316,24,530,0.908208043253586,7,8,1,0.8696580199538037
2317,24,530,0.908208043253586,5,1,1,0.5491303607891393
2318,24,530,0.908208043253586,5,8,1,-0.4508120344864329
2319,24,530,0.908208043253586,5,1,1,0.8759705278313592
2320,24,530,0.908208043253586,6,5,1,2.043985759644075
2321,24,530,0.908208043253586,6,4,1,-0.4201221704167153
2322,24,530,0.908208043253586,7,5,1,1.4383092678890523
2323,24,530,0.908208043253586,5,8,1,-1.0857049560600067
2324,24,530,0.908208043253586,4,8,1,-0.3002276044610488
2325,24,530,0.908208043253586,4,4,1,-2.13894874777374
2326,24,530,0.908208043253586,5,4,1,-1.1177688054514
2327,24,530,0.908208043253586,6,5,1,-0.4493978590272138
2328,24,530,0.908208043253586,6,4,1,-0.950183494651716
2329,24,530,0.908208043253586,6,4,1,0.4547000880154783
2330,24,530,0.908208043253586,7,2,1,0.8798413817197371
2331,24,530,0.908208043253586,5,1,1,-1.409744239523922
2332,24,530,0.908208043253586,5,8,1,-1.7802543072051291
2333,24,530,0.908208043253586,5,4,1,1.2447425367106713
2334,24,530,0.908208043253586,6,8,1,0.6732261708962648
2335,24,530,0.908208043253586,5,4,1,-0.4246579277931427
2336,24,530,0.908208043253586,5,8,1,0.0369749754303303
2337,24,530,0.908208043253586,5,8,1,-0.5633673333986347
2338,24,530,0.908208043253586,5,4,1,0.8107634689494052
2339,24,530,0.908208043253586,6,4,1,0.0655116663028501
2340,24,530,0.908208043253586,6,8,1,-0.8321737295422457
2341,24,530,0.908208043253586,5,8,1,-1.2997970950606743
2342,23,352,0.672129659436132,6,8,1,0.5032765550842804
2343,23,352,0.672129659436132,5,4,1,-0.3274604277004591
2344,23,352,0.672129659436132,6,2,1,0.4872778463629048
2345,23,352,0.672129659436132,6,2,1,0.4887185220868366
2346,23,352,0.672129659436132,1,4,1,-2.27871325809407
2347,23,352,0.672129659436132,5,8,1,-0.0003403623684043
2348,23,352,0.672129659436132,6,4,1,1.0083911207582024
2349,23,352,0.672129659436132,6,8,1,0.3908851249968544
2350,23,352,0.672129659436132,5,2,1,-0.0901530726110388
2351,23,352,0.672129659436132,5,8,1,-0.7273199660140799
2352,23,352,0.672129659436132,6,8,1,-0.4124881016984785
2353,23,352,0.672129659436132,6,4,1,-1.0223889166406357
2354,23,352,0.672129659436132,5,2,1,-0.3802392541640466
2355,23,352,0.672129659436132,6,2,1,-1.2599736141279745
2356,23,352,0.672129659436132,6,2,1,0.1461773323487354
2357,23,352,0.672129659436132,6,8,1,0.1422513899922919
2358,23,352,0.672129659436132,6,2,1,0.1226328041030819
2359,23,352,0.672129659436132,5,4,1,0.6854064503385505
2360,23,352,0.672129659436132,4,2,1,-0.1385384453908254
2361,23,352,0.672129659436132,5,8,1,-0.3236560155066442
2362,23,352,0.672129659436132,6,4,1,0.5518923581656813
2363,23,352,0.672129659436132,6,8,1,-0.2536709399588498
2364,23,352,0.672129659436132,5,8,1,-1.6971534473161092
2365,23,352,0.672129659436132,6,4,1,0.0755861821429143
2366,23,352,0.672129659436132,7,8,1,0.4835354698137142
2367,23,352,0.672129659436132,4,8,1,-1.149525963261739
2368,22,174,1.53978210121699,5,8,1,0.9673949591062728
2369,22,174,1.53978210121699,5,1,1,-0.1136471662535278
2370,22,174,1.53978210121699,6,8,1,0.4657828456781009
2371,22,174,1.53978210121699,7,1,1,1.7755733687142587
2372,22,174,1.53978210121699,5,1,1,0.7010829851941571
2373,22,174,1.53978210121699,6,8,1,-0.4718904985705739
2374,22,174,1.53978210121699,6,1,1,-0.3181875446278117
2375,22,174,1.53978210121699,6,1,1,2.1148637393109397
2376,22,174,1.53978210121699,4,8,1,0.9607683583565408
2377,22,174,1.53978210121699,5,1,1,0.0940085166620242
2378,21,830,0.263062773631129,5,8,1,-1.0224591304571438
2379,21,830,0.263062773631129,5,1,1,0.040189459389417
2380,21,830,0.263062773631129,5,8,1,-0.356124110475492
2381,21,830,0.263062773631129,5,8,1,1.365912942939704
2382,21,830,0.263062773631129,5,2,1,1.0557649463588676
2383,21,830,0.263062773631129,6,8,1,0.5999051547455466
2384,21,830,0.263062773631129,2,8,1,-0.4624230050552639
2385,21,830,0.263062773631129,5,5,1,-0.8651927504012302
2386,21,830,0.263062773631129,6,5,1,0.6862337943865403
2387,21,830,0.263062773631129,6,8,1,1.3351941214913512
2388,21,830,0.263062773631129,2,8,1,-1.2353582812099169
2389,21,830,0.263062773631129,5,8,1,-0.0835989136421185
2390,21,830,0.263062773631129,6,5,1,1.2314488451512005
2391,21,830,0.263062773631129,6,3,1,1.2277749417843586
2392,21,830,0.263062773631129,6,2,1,0.6200566546374524
2393,21,830,0.263062773631129,3,2,1,-1.998848688010808
2394,21,830,0.263062773631129,6,8,1,0.9272035174503622
2395,21,830,0.263062773631129,6,1,1,0.0300368123005588
2396,21,830,0.263062773631129,6,4,1,0.0623397757837555
2397,21,830,0.263062773631129,7,4,1,0.1788772159749747
2398,21,830,0.263062773631129,5,1,1,0.0372282268571523
2399,21,830,0.263062773631129,6,4,1,0.4211702582331675
2400,21,830,0.263062773631129,5,5,1,-1.5322126943700145
2401,21,830,0.263062773631129,4,4,1,0.4676940414803107
2402,21,830,0.263062773631129,5,4,1,-0.5190991274194228
2403,21,830,0.263062773631129,5,8,1,0.0438248421173342
2404,21,830,0.263062773631129,5,4,1,0.8206491429501409
2405,21,830,0.263062773631129,5,4,1,0.4944640667156261
2406,21,830,0.263062773631129,5,1,1,-0.0745720860398093
2407,21,830,0.263062773631129,5,8,1,0.9997625738773526
2408,21,830,0.263062773631129,6,8,1,0.8308805421272422
2409,21,830,0.263062773631129,6,4,1,0.2802459730774656
2410,21,830,0.263062773631129,5,1,1,-1.536414965734284
2411,21,830,0.263062773631129,5,4,1,-0.0780958888554922
2412,21,830,0.263062773631129,5,4,1,-1.5617580398565627
2413,21,830,0.263062773631129,6,4,1,1.662461007401033
2414,21,830,0.263062773631129,5,8,1,1.0445818132080584
2415,21,830,0.263062773631129,5,4,1,-0.5679858603660469
2416,21,830,0.263062773631129,6,4,1,0.1449301659844859
2417,21,830,0.263062773631129,5,4,1,0.1429011135349399
2418,21,830,0.263062773631129,6,1,1,-0.3495398787189794
2419,21,830,0.263062773631129,6,4,1,-0.563807550960877
2420,21,830,0.263062773631129,5,4,1,-0.0025093388359723
2421,21,830,0.263062773631129,5,5,1,-0.2751002817401972
2422,21,830,0.263062773631129,6,8,1,0.6460023349836039
2423,21,830,0.263062773631129,5,2,1,1.1897446662215536
2424,21,830,0.263062773631129,4,4,1,-0.6189973572589486
2425,21,830,0.263062773631129,6,3,1,0.3105405060923518
2426,21,830,0.263062773631129,6,4,1,1.2662100609521223
2427,21,830,0.263062773631129,6,1,1,0.9417190911136528
2428,21,830,0.263062773631129,5,4,1,-0.604646558082783
2429,21,830,0.263062773631129,5,1,1,0.1132625287669818
2430,21,830,0.263062773631129,7,4,1,0.8768693065962608
2431,21,830,0.263062773631129,6,4,1,0.1491269684027203
2432,20,710,-0.230804306213884,7,8,1,1.4063739162012443
2433,20,710,-0.230804306213884,6,5,1,1.814248719309052
2434,20,710,-0.230804306213884,5,4,1,1.2612603106990732
2435,20,710,-0.230804306213884,5,4,1,0.4216684173640269
2436,20,710,-0.230804306213884,6,1,1,0.67764691968758
2437,20,710,-0.230804306213884,6,4,1,0.9327346561960236
2438,20,710,-0.230804306213884,7,4,1,1.5130471934785124
2439,20,710,-0.230804306213884,6,4,1,1.1696500304985815
2440,20,710,-0.230804306213884,5,4,1,0.9786601247889825
2441,20,710,-0.230804306213884,5,8,1,0.6518624800691807
2442,20,710,-0.230804306213884,6,4,1,1.910635658321152
2443,20,710,-0.230804306213884,6,4,1,2.8125842065823057
2444,20,710,-0.230804306213884,6,4,1,0.2405136585586753
2445,20,710,-0.230804306213884,5,4,1,-0.8022965478607396
2446,20,710,-0.230804306213884,6,2,1,1.9332954047146569
2447,20,710,-0.230804306213884,6,4,1,0.6789340038980455
2448,20,710,-0.230804306213884,7,4,1,1.0205881287228695
2449,20,710,-0.230804306213884,5,2,1,-0.046379837714547
2450,20,710,-0.230804306213884,7,5,1,1.0706448451754689
2451,20,710,-0.230804306213884,6,2,1,1.0437377434985031
2452,20,710,-0.230804306213884,7,4,1,1.6144854916365292
2453,20,710,-0.230804306213884,6,8,1,1.327118525759003
2454,20,710,-0.230804306213884,5,8,1,1.402447897222207
2455,20,710,-0.230804306213884,5,5,1,-0.4177214207392657
2456,20,710,-0.230804306213884,5,2,1,1.6852998676733648
2457,20,710,-0.230804306213884,5,2,1,0.6002135785980567
2458,20,710,-0.230804306213884,7,4,1,1.4826147829257497
2459,20,710,-0.230804306213884,6,4,1,1.7143612553266625
2460,20,710,-0.230804306213884,6,4,1,1.3326361234507929
2461,20,710,-0.230804306213884,6,4,1,2.120352259171997
2462,20,710,-0.230804306213884,7,4,1,1.8116522466354057
2463,20,710,-0.230804306213884,6,4,1,1.3223277915768736
2464,20,710,-0.230804306213884,7,4,1,1.9653639492533772
2465,20,710,-0.230804306213884,2,4,1,0.2948869229523662
2466,20,710,-0.230804306213884,6,4,1,0.3328359123325105
2467,20,710,-0.230804306213884,5,4,1,1.640676675464837
2468,20,710,-0.230804306213884,6,1,1,0.102867263603193
2469,20,710,-0.230804306213884,6,4,1,0.672275811445405
2470,20,710,-0.230804306213884,4,2,1,1.0516434106004715
2471,20,710,-0.230804306213884,6,8,1,1.4739065674887943
2472,20,710,-0.230804306213884,7,4,1,1.4385222157755946
2473,20,710,-0.230804306213884,5,8,1,1.218825020686312
2474,20,710,-0.230804306213884,6,4,1,1.1413955955392387
2475,20,710,-0.230804306213884,4,8,1,-1.483845153837355
2476,20,710,-0.230804306213884,1,4,1,0.3418874114571424
2477,20,710,-0.230804306213884,6,8,1,1.2005700596372648
2478,20,710,-0.230804306213884,5,4,1,0.2337693370046791
2479,20,710,-0.230804306213884,5,4,1,-0.051468469336673
2480,20,710,-0.230804306213884,7,4,1,2.048274365727176
2481,19,490,-0.159601571806463,7,8,1,0.4119849437750844
2482,19,490,-0.159601571806463,4,2,1,-0.9644537651429466
2483,19,490,-0.159601571806463,6,4,1,0.6605925591916273
2484,19,490,-0.159601571806463,6,4,1,0.1066441275733768
2485,19,490,-0.159601571806463,6,4,1,2.004470562338738
2486,19,490,-0.159601571806463,3,4,1,0.1321933617267442
2487,19,490,-0.159601571806463,7,4,1,1.9768535255848056
2488,19,490,-0.159601571806463,5,4,1,1.4872151928805366
2489,19,490,-0.159601571806463,4,4,1,0.7572145450834911
2490,19,490,-0.159601571806463,7,4,1,3.3129271131937243
2491,19,490,-0.159601571806463,6,4,1,0.2782847837638815
2492,19,490,-0.159601571806463,3,4,1,0.3206962561636043
2493,19,490,-0.159601571806463,4,2,1,0.0615793884550754
2494,19,490,-0.159601571806463,5,4,1,1.3402710439944348
2495,19,490,-0.159601571806463,5,4,1,0.1580028901579518
2496,19,490,-0.159601571806463,6,4,1,-0.2410139899922815
2497,19,490,-0.159601571806463,6,4,1,1.311248386717751
2498,19,490,-0.159601571806463,6,4,1,3.3795984071800103
2499,19,490,-0.159601571806463,6,4,1,2.7028077071644625
2500,19,490,-0.159601571806463,4,4,1,1.4143522717319763
2501,19,490,-0.159601571806463,5,4,1,0.7427615317855297
2502,19,490,-0.159601571806463,6,4,1,0.845147533233944
2503,19,490,-0.159601571806463,6,4,1,1.065656529831319
2504,19,490,-0.159601571806463,6,4,1,1.100936834474049
2505,19,490,-0.159601571806463,7,4,1,1.462201850425986
2506,19,490,-0.159601571806463,5,4,1,-0.8679446863819332
2507,19,490,-0.159601571806463,7,2,1,2.0134504020882225
2508,19,490,-0.159601571806463,7,4,1,3.1223975631637897
2509,19,490,-0.159601571806463,7,4,1,1.5519097728478488
2510,19,490,-0.159601571806463,6,2,1,0.634187746001714
2511,19,490,-0.159601571806463,6,8,1,1.7789680970039998
2512,19,490,-0.159601571806463,3,4,1,-0.8876585742323828
2513,19,490,-0.159601571806463,5,4,1,0.696694616893563
2514,19,490,-0.159601571806463,6,4,1,0.2669747819709923
2515,19,490,-0.159601571806463,5,8,1,2.314714025051697
2516,19,490,-0.159601571806463,6,4,1,1.191091620505398
2517,19,490,-0.159601571806463,5,8,1,0.6295325102112603
2518,18,655,1.03737289602558,5,1,1,2.1173171463349822
2519,18,655,1.03737289602558,6,1,1,1.9369062174972844
2520,18,655,1.03737289602558,6,1,1,1.6285429570635634
2521,18,655,1.03737289602558,7,1,1,1.6549069183572311
2522,18,655,1.03737289602558,5,1,1,0.9337388752346788
2523,18,655,1.03737289602558,7,1,1,1.192795744732355
2524,18,655,1.03737289602558,7,1,1,1.0442925928551654
2525,18,655,1.03737289602558,6,4,1,0.9040428621311164
2526,18,655,1.03737289602558,6,4,1,2.2126965451961382
2527,18,655,1.03737289602558,5,1,1,0.7717047259747131
2528,18,655,1.03737289602558,5,1,1,2.100247985790243
2529,18,655,1.03737289602558,5,1,1,-0.1409281060777787
2530,18,655,1.03737289602558,4,4,1,1.0786825873297818
2531,18,655,1.03737289602558,4,2,1,-0.1073563121069813
2532,18,655,1.03737289602558,6,4,1,-0.0576352878803311
2533,18,655,1.03737289602558,6,2,1,1.5539018453750948
2534,18,655,1.03737289602558,6,4,1,1.0888445294582556
2535,18,655,1.03737289602558,6,4,1,1.0497994276398996
2536,18,655,1.03737289602558,6,1,1,0.3813626760701657
2537,18,655,1.03737289602558,6,8,1,0.8255787249035791
2538,18,655,1.03737289602558,5,8,1,-0.1865613446295912
2539,18,655,1.03737289602558,5,1,1,0.6945853634606592
2540,18,655,1.03737289602558,7,4,1,0.0513280815063218
2541,18,655,1.03737289602558,6,8,1,2.1414167229815866
2542,18,655,1.03737289602558,7,1,1,1.0560234828016697
2543,18,655,1.03737289602558,6,1,1,1.9167036476200852
2544,18,655,1.03737289602558,5,1,1,0.5280054199464957
2545,18,655,1.03737289602558,2,2,1,-0.2671446026784363
2546,18,655,1.03737289602558,3,8,1,1.2983796618803607
2547,18,655,1.03737289602558,5,1,1,0.5823836650504438
2548,18,655,1.03737289602558,6,8,1,0.2546892246623593
2549,18,655,1.03737289602558,4,1,1,-0.268634610502963
2550,18,655,1.03737289602558,7,8,1,1.5463144045532813
2551,18,655,1.03737289602558,5,1,1,0.5320261994898302
2552,18,655,1.03737289602558,2,8,1,0.0438555666454633
2553,18,655,1.03737289602558,6,1,1,-0.0793785640665011
2554,18,655,1.03737289602558,6,4,1,-0.0956605335870088
2555,18,655,1.03737289602558,6,4,1,1.281750812039527
2556,18,655,1.03737289602558,4,1,1,0.472275974357642
2557,18,655,1.03737289602558,5,4,1,-0.0824221630046862
2558,18,655,1.03737289602558,5,4,1,0.2103067142618762
2559,18,655,1.03737289602558,6,4,1,0.6725065945307382
2560,18,655,1.03737289602558,3,4,1,1.50053989100239
2561,18,655,1.03737289602558,7,4,1,1.3959664362655273
2562,18,655,1.03737289602558,6,4,1,0.6815063298162614
2563,18,655,1.03737289602558,7,4,1,0.2788554666166467
2564,18,655,1.03737289602558,6,1,1,1.7414776836137982
2565,18,655,1.03737289602558,5,1,1,0.048950343874838
2566,18,655,1.03737289602558,5,4,1,1.7703712948668064
2567,18,655,1.03737289602558,7,4,1,-0.0975584715380012
2568,18,655,1.03737289602558,4,4,1,0.3092696867164099
2569,18,655,1.03737289602558,3,8,1,1.0424004357537622
2570,18,655,1.03737289602558,4,1,1,-0.2514736543701871
2571,17,559,1.04399777581003,6,1,1,0.857405169961964
2572,17,559,1.04399777581003,4,1,1,-0.5427805941334319
2573,17,559,1.04399777581003,5,8,1,0.5856976992247306
2574,17,559,1.04399777581003,7,4,1,0.8633600906517831
2575,17,559,1.04399777581003,5,4,1,0.2783975800373341
